index,salary_id,employer_name,location_name,Latitude,Longitude,location_state,location_country,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at
1220,2443,disney,seattle,47.6061389,-122.3328481,,,senior systems engineer,Engineering,Senior,10.0,1.0,125000.0,20000.0,1500.0,4000,,3/21/16 21:19
1221,2444,google,bay area,37.8271784,-122.2913078,,,software engineer,Software,,6.8,,160000.0,,30000.0,100000,Rounded,3/21/16 21:19
1222,2448,startup,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,3.0,1.0,97000.0,0.0,0.0,0,,3/21/16 21:22
1223,2449,thoughtworks,"pune, india",18.5204303,73.8567437,,IN,application developer,Software,,9.0,1.0,30500.0,0.0,0.0,0,Sucks,3/21/16 21:25
1224,2450,comsip,korea,37.6639976,127.9784585,,,icaps,Other,,2.0,2.0,35.0,,4.0,,,3/21/16 21:26
1225,2452,series a - startup,palo alto,37.4418834,-122.1430195,,,web lead engineer,Web,,6.8,5.0,165000.0,0.0,10000.0,I will tell you when there is a liquidity event,,3/21/16 21:27
1226,2453,bigcommerce,san francisco,37.7749295,-122.4194155,,,software engineer 2,Software,2,5.0,2.0,159500.0,0.0,0.0,30000,,3/21/16 21:27
1227,2455,hft,nyc,40.7127753,-74.0059728,,,software engineer,Software,,6.0,0.5,160000.0,20000.0,40000.0,,,3/21/16 21:27
1228,2456,finance,san diego,32.715738,-117.1610838,,,technical development manager,Management,,10.0,1.0,141000.0,,600.0,,,3/21/16 21:27
1229,2458,twilio,san francisco,37.7749295,-122.4194155,,,director,Management,,5.0,2.0,190000.0,0.0,0.0,"100,000",,3/21/16 21:28
1230,2459,amazon web services,seattle,47.6061389,-122.3328481,,,software development engineer 2,Software,2,5.0,3.0,130000.0,20000.0,,40000,,3/21/16 21:29
1231,2461,-----,new york,40.7127753,-74.0059728,NY,US,software developer,Software,,6.0,2.5,90000.0,0.0,5000.0,0,This is a Non-Profit Organization,3/21/16 21:30
1232,2462,marketing agency,"austin, tx",30.267153,-97.7430608,TX,US,product manager / project manager,Management,,12.0,1.0,115000.0,0.0,17250.0,0,Bonus based on performance... but also informal sales quota.  I have to be involved with project sales to earn a bonus.,3/21/16 21:32
1233,2464,teespring,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,8.0,2.0,125.0,,,,,3/21/16 21:36
1234,2467,amazon,london,51.5072178,-0.1275862,,,sde1,Software,1,2.0,2.0,57516.0,17255.0,0.0,7189,Quantities are converted to USD,3/21/16 21:38
1235,2468,yumbles,cyprus,35.126413,33.429859,,CY,customer service,Other,,5.0,0.0,12000.0,0.0,0.0,0,Bad pay bad atmosphere avoid,3/21/16 21:38
1236,2469,small startup,remote/everywhere/usa,37.09024,-95.712891,,,support engineer,Engineering,,2.0,1.0,75000.0,0.0,0.0,0,"Something like 35,000 worthless RSUs",3/21/16 21:39
1237,2470,ge,,,,LA,US,software engineer,Software,,2.0,2.0,64000.0,0.0,0.0,0,,3/21/16 21:39
1238,2472,fintech,"san francisco, ca",37.7749295,-122.4194155,CA,US,devops,Operations,,6.0,1.0,140000.0,10000.0,,,,3/21/16 21:40
1239,2475,yumbles,cyprus,35.126413,33.429859,,CY,marketing manager,Management,,3.0,0.0,18000.0,0.0,0.0,0,Say no,3/21/16 21:42
1240,2476,paypal,boston,42.3600825,-71.0588801,,,android developer (soft eng ii),Software,,2.0,2.0,100000.0,2000.0,5000.0,10%,,3/21/16 21:42
1241,2478,pariveda solutions,bellevue wa,47.6101497,-122.2015159,WA,US,consultant 2,Other,2,1.5,1.5,77000.0,5000.0,0.0,,,3/21/16 21:42
1242,2479,tiny grant-funded company,nyc,40.7127753,-74.0059728,,,software engineer,Software,,10.0,2.0,128000.0,0.0,0.0,0,,3/21/16 21:43
1243,2480,square,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,10.0,1.5,150000.0,0.0,,15000,,3/21/16 21:44
1244,2481,google,mountain view,37.3860517,-122.0838511,,,test engineer,Engineering,,3.0,2.0,126000.0,0.0,25000.0,"30,000",,3/21/16 21:45
1245,2482,oracle,redwood,,,,,architect,Other,,20.0,1.0,175000.0,0.0,0.0,25000,Pays the bills - Huge Bureaucracy,3/21/16 21:45
1246,2483,carnegie mellon,"pittsburgh, pa",40.4406248,-79.9958864,PA,US,research programmer,Other,,3.0,3.0,65000.0,0.0,0.0,0,,3/21/16 21:45
1247,2487,amazon,seattle,47.6061389,-122.3328481,,,sde i,Software,1,2.0,2.0,92000.0,20000.0,0.0,"Initial grant of 53K vesting 5%, 15%, then 20% each 6 months",,3/21/16 21:47
1248,2488,housing,mumbai,19.0759837,72.8776559,,,devops engineer,Engineering,,2.5,1.0,21027.0,0.0,0.0,0,Good work culture,3/21/16 21:47
1249,2489,mid size,silicon valley,37.387474,-122.0575434,,,senior software engineer,Software,Senior,8.0,2.5,140000.0,0.0,14000.0,0,stock option is kinda worthless i'm now finding out,3/21/16 21:47
1251,2492,google,mountain view,37.3860517,-122.0838511,,,program manager,Management,,4.0,2.0,110000.0,5000.0,19000.0,20000,,3/21/16 21:48
1252,2493,amazon,seattle,47.6061389,-122.3328481,,,game developer,Software,,8.0,0.0,130000.0,0.0,30000.0,,"30k bonus year 1, 25k year 2, RSUs after.",3/21/16 21:49
1254,2497,google,"mountain view, ca",37.3860517,-122.0838511,CA,US,software engineer,Software,,6.0,1.0,155000.0,50000.0,24000.0,150000,,3/21/16 21:50
1255,2498,major bank,washington d.c.,38.9071923,-77.0368707,WA,US,senior software engineer,Software,Senior,5.0,1.0,135000.0,10000.0,13000.0,"4,000",,3/21/16 21:51
1256,2501,facebook,new york city,40.7127753,-74.0059728,NY,US,software engineer,Software,,2.0,2.0,140000.0,75000.0,25000.0,60000,,3/21/16 21:52
1257,2502,microsoft,shanghai,31.230416,121.473701,,,sde,Software,,2.0,1.0,225000.0,20000.0,,RMB: 50k,,3/21/16 21:52
1258,2508,walmart,san bruno,37.6304904,-122.4110835,,,software engineer,Software,,3.0,1.0,110000.0,10000.0,17000.0,20000,,3/21/16 21:57
1259,2512,davanti consulting,"auckland, new zealand",-36.8508827,174.7644881,,NZ,senior consultant (salesforce.com developer),Software,Senior,4.0,1.0,50000.0,,5000.0,,,3/21/16 21:59
1260,2516,shyp,"san francisco, ca",37.7749295,-122.4194155,CA,US,engineer,Engineering,,6.8,,145000.0,5000.0,,,,3/21/16 22:01
1261,2518,boeing,everett,47.9789848,-122.2020794,,,aerospace engineer,Engineering,,5.0,4.0,95000.0,0.0,4000.0,0,,3/21/16 22:03
1263,2522,us navy,ridgecrest,35.6224561,-117.6708966,,,computer scientist,Software,,3.0,3.0,58000.0,5000.0,1000.0,0,DP3-1550,3/21/16 22:04
1265,2527,qualcomm,"bangalore, india",12.9715987,77.5945627,,IN,associate engineer,Engineering,,1.5,1.5,14000.0,2250.0,,2500,,3/21/16 22:06
1266,2528,time warner cable,dallas texas usa,32.7766642,-96.7969879,TX,US,network engineer 2,Engineering,2,4.0,2.0,66000.0,0.0,4100.0,0,,3/21/16 22:07
1267,2530,startup,sf,37.7749295,-122.4194155,,,product manager,Management,,3.0,1.5,89000.0,0.0,16000.0,"5,000",,3/21/16 22:07
1268,2531,facebook,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,4.0,1.0,128000.0,25000.0,12000.0,150000,,3/21/16 22:07
1269,2532,walmart,sunnyvale,37.36883,-122.0363496,,,staff engineer,Engineering,,19.0,7.0,164000.0,0.0,33000.0,60000,,3/21/16 22:08
1270,2533,acuta,"russia, spb",59.9310584,30.3609097,,RU,security testing engineer,Engineering,,2.0,1.0,7950.0,,,,Russia,3/21/16 22:09
1271,2534,driveu,"bangalore, india",12.9715987,77.5945627,,IN,platform engineer,Engineering,,2.0,0.0,13530.0,0.0,,,Toxic work environment. Heavy hierarchy. I'm not surprised there's no Signing Bonus or Annual Bonus.,3/21/16 22:09
1272,2536,weishen industrial pvt ltd,singapore,1.352083,103.819836,,SG,operation execurive,Management,,5.0,3.5,32000.0,0.0,0.0,0,,3/21/16 22:12
1274,2538,bloomreach,"bangalore, india",12.9715987,77.5945627,,IN,software engineer,Software,,6.0,,40000.0,,5000.0,,,3/21/16 22:13
1275,2539,cisco,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,1.5,1.5,110000.0,15000.0,22000.0,36000,,3/21/16 22:14
1276,2540,google,mountain view,37.3860517,-122.0838511,,,software engineer,Software,,2.0,0.0,115000.0,0.0,17000.0,46000,,3/21/16 22:14
1277,2544,amazon,seattle,47.6061389,-122.3328481,,,sde,Software,,7.0,5.0,125000.0,,,,,3/21/16 22:22
1278,2547,amazon,seattle,47.6061389,-122.3328481,,,software development engineer ii,Software,2,3.5,3.5,113000.0,39000.0,,48111,,3/21/16 22:24
1279,2549,unnamed hardware startup,san francisco,37.7749295,-122.4194155,,,electrical design engineer,Engineering,,6.0,1.0,150000.0,,,0.50%,,3/21/16 22:26
1280,2550,ibm watson,san jose,37.33874,-121.8852525,,,software engineer,Software,,1.0,1.0,87000.0,5000.0,500.0,0,"They match my 401K up to 5%. For more senior employees, 6%.",3/21/16 22:27
1281,2551,series b startup,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,15.0,3.5,160000.0,0.0,30000.0,,"Got large option grant to start; no refresher grants; $35,000/year salary increase since starting",3/21/16 22:27
1282,2555,manulife,singapore,1.352083,103.819836,,SG,data scientist,Data,,7.0,0.0,123000.0,2200.0,20000.0,0,,3/21/16 22:28
1283,2556,netapp,sunnyvale,37.36883,-122.0363496,,,mts iv,Other,4,10.0,2.0,157000.0,5000.0,12000.0,4800,,3/21/16 22:28
1284,2557,box,"redwood city, ca",37.4847955,-122.228141,CA,US,staff software engineer,Software,,11.0,2.0,210000.0,100000.0,0.0,"50,000",,3/21/16 22:29
1285,2560,gaming startup 50 employees,san francisco,37.7749295,-122.4194155,,,product manager,Management,,4.0,1.0,100000.0,0.0,0.0,8000,Very annoyed about the company's culture of asking all employees to take a pay cut...not sure if I negotiated poorly or if it's just the nature of the gaming industry,3/21/16 22:31
1286,2565,thoughtworks,"pune, india",18.5204303,73.8567437,,IN,application developer,Software,,3.5,3.5,10000.0,0.0,0.0,0,It sucks big time !! Lesser experienced people in not so great companies earn much more :(,3/21/16 22:35
1287,2568,economic consulting,california,36.778261,-119.4179324,CA,US,economist,Other,,1.0,1.0,200000.0,50000.0,25000.0,0,,3/21/16 22:36
1288,2569,intel,boulder,40.0149856,-105.2705456,,,swe,Software,,0.0,1.0,90000.0,7000.0,5.0,0,,3/21/16 22:37
1289,2571,microsoft,san francisco,37.7749295,-122.4194155,,,senior software engineet,Software,Senior,8.0,1.0,180000.0,15000.0,30000.0,"10,000",,3/21/16 22:39
1290,2574,own,asia,34.047863,100.6196553,,,consultant,Other,,10.0,3.0,100000.0,0.0,20000.0,0,,3/21/16 22:43
1291,2575,mozilla,san francisco,37.7749295,-122.4194155,,,senior software engineer,Software,Senior,8.0,4.5,125000.0,10000.0,50000.0,0,,3/21/16 22:43
1292,2576,llnl,livermore,37.6818688,-121.7684732,,,computer scientist (ses.4),Applied Science,,14.0,6.0,182000.0,0.0,2700.0,0,,3/21/16 22:44
1293,2579,twitter,not a coast,,,,,software engineer ii,Software,2,4.0,0.0,115000.0,0.0,11000.0,22500,,3/21/16 22:45
1294,2580,veritas llc,mountain view,37.3860517,-122.0838511,,,principal software engineer,Software,,15.0,11.0,132000.0,0.0,8000.0,0,,3/21/16 22:46
1295,2584,amazon,sunnyvale,37.36883,-122.0363496,,,software development engineer ii,Software,2,8.0,2.0,167000.0,25000.0,,25000,,3/21/16 22:50
1296,2585,sncf,france,46.227638,2.213749,,FR,embedded systems developer,Software,,6.0,1.0,25000.0,,,,Okay salary for france and low level degree,3/21/16 22:50
1298,2588,cal fire,"sacramento, ca",38.5815719,-121.4943996,CA,US,systems software specliast i,Software,1,11.0,0.0,82000.0,0.0,0.0,0,,3/21/16 22:53
1299,2590,gameforge,germany,51.165691,10.451526,,DE,lead developer,Software,,15.0,,72000.0,0.0,0.0,0,,3/21/16 22:54
1300,2593,justin.tv,san francisco,37.7749295,-122.4194155,,,communist sympathizer engineer,Engineering,,7.0,3.0,140.0,10.0,10.0,200,,3/21/16 22:56
1301,2594,raytheon,sunnyvale,37.36883,-122.0363496,,,electrical engineer,Engineering,,0.0,1.0,74000.0,0.0,0.0,0,,3/21/16 22:57
1302,2595,50 person startup,mountain view,37.3860517,-122.0838511,,,senior software engineer,Software,Senior,7.0,4.0,180000.0,20000.0,0.0,5000,,3/21/16 22:58
1303,2596,ü_¾µáÓµÀÁ,,,,,,_øÈ¦á´¬Üüö,Other,,5.0,2.0,216000.0,2000.0,20000.0,,,3/21/16 22:58
1304,2600,google,sf,37.7749295,-122.4194155,,,software engineer,Software,,1.0,1.0,136.0,10.0,20.0,40,,3/21/16 23:04
1305,2603,apple,cupertino,37.3229978,-122.0321823,,,software engineer,Software,,5.0,1.0,160000.0,30000.0,12000.0,100000,,3/21/16 23:07
1306,2604,lawrence livermore national laboratory,"livermore, california",37.6818688,-121.7684732,CA,US,computer scientist,Software,,3.8,3.75,128500.0,5000.0,0.0,0%,"401(k): 100% match up to 6%, plus 3.5% whether or not I contribute anything",3/21/16 23:08
1307,2605,series c startup,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,1.0,1.0,109000.0,,,250000+,"Got stock option at series A level, now worth 1m+",3/21/16 23:11
1308,2608,google,mountain view,37.3860517,-122.0838511,,,se (level 4),Other,,2.0,1.0,145000.0,30000.0,15.0,68000,PhD degree,3/21/16 23:14
1309,2609,amazon,"seattle, wa",47.6061389,-122.3328481,WA,US,sdet,Software,,1.5,1.5,92000.0,,,,,3/21/16 23:14
1310,2612,~20 person startup,boston,42.3600825,-71.0588801,,,software engineer,Software,,0.0,0.0,85000.0,0.0,0.0,,,3/21/16 23:20
1311,2613,hired,"san francisco, ca",37.7749295,-122.4194155,CA,US,product engineer,Engineering,,3.0,0.0,135000.0,0.0,0.0,20000,,3/21/16 23:20
1312,2614,kalibrr,"manila, philippines",14.5995124,120.9842195,,PH,product designer,Other,,4.0,1.0,10000.0,0.0,1000.0,0,,3/21/16 23:21
1313,2616,ge digital,"san ramon, ca",37.7643595,-121.9539616,CA,US,software business operations analyst,Data,,3.0,1.0,95000.0,10000.0,,,,3/21/16 23:22
1314,2619,boeing,"seattle, wa",47.6061389,-122.3328481,WA,US,devops - it rotation program,Other,,2.0,2.0,72000.0,5000.0,4000.0,,"No Stock Options, but great 401k match(if you're into that kind of thing)",3/21/16 23:24
1315,2620,government,"athens, greece",37.9838096,23.7275388,,GR,forensic examiner,Other,,6.0,4.0,22176.0,0.0,0.0,0,,3/21/16 23:26
1316,2621,cisco,san jose,37.33874,-121.8852525,,,it engineer,Engineering,,2.5,2.5,88000.0,10000.0,4400.0,0,,3/21/16 23:27
1318,2625,facebook,menlo park,37.4529598,-122.1817252,,,production engineer,Engineering,,3.0,2.0,140000.0,10000.0,10.0,35000,,3/21/16 23:30
1319,2626,secret,secret,,,,,software developer,Software,,16.0,16.0,40500.0,0.0,0.0,0,,3/21/16 23:32
1320,2627,broadcom,san jose,37.33874,-121.8852525,,,firmware engineer,Engineering,,4.0,4.0,95000.0,4500.0,10000.0,10000,,3/21/16 23:33
1321,2631,sioux embedded systems,"eindhoven, the netherlands",51.4231423,5.4622897,,NL,senior software engineer,Software,Senior,3.0,3.0,41000.0,0.0,0.0,0,,3/21/16 23:37
1322,2632,amazon,seattle,47.6061389,-122.3328481,,,sde ii,Software,2,4.0,1.5,105000.0,60000.0,,90000,,3/21/16 23:38
1323,2633,fred,here,,,,,feather stacker,Other,,23.0,12.0,10000.0,4600.0,2000.0,2380,test,3/21/16 23:42
1324,2634,ram,chennai,13.0826802,80.2707184,,,sr. software eng.,Software,Senior,3.0,3.0,52000.0,5200.0,1400.0,12500,,3/21/16 23:42
1325,2635,voicempower,abu dhabi,24.453884,54.3773438,,,software developer,Software,,6.0,3.0,11000.0,,,,,3/21/16 23:44
1326,2636,juniper networks,"sunnyvale, ca",37.36883,-122.0363496,CA,US,software engineer,Software,,6.0,5.0,120000.0,10000.0,17000.0,0,,3/21/16 23:44
1327,2637,ibm research africa,kenya,-0.023559,37.906193,,KE,software application developer,Software,,2.0,1.5,14000.0,0.0,0.0,0,IBM treats local developers like shit,3/21/16 23:48
1328,2638,freshdesk,chennai,13.0826802,80.2707184,,,product developer,Software,,4.0,0.25,16543.0,,,,don't know much about stocks,3/21/16 23:48
1329,2639,test,bern,46.9479739,7.4474468,,,testy,Other,,8.0,5.0,60000.0,1000.0,1000.0,,,3/21/16 23:49
1330,2642,fpt software,"hanoi, vietnam",21.0277644,105.8341598,,VN,software developer,Software,,1.0,1.0,3400.0,,,,3rd world slavery,3/21/16 23:54
1331,2643,linkedin,mountain view,37.3860517,-122.0838511,,,sr software engineer,Software,Senior,8.0,1.0,165000.0,25.0,8800.0,75000,,3/21/16 23:55
1332,2644,grab,singapore,1.352083,103.819836,,SG,product manager,Management,,3.0,1.0,90000.0,2000.0,15000.0,5000,,3/21/16 23:56
1333,2646,amazon,dubin,,,,,sde ii,Software,2,15.0,3.0,87000.0,8000.0,,32000,,3/21/16 23:57
1334,2649,twitter,san francisco,37.7749295,-122.4194155,,,software engineer ii,Software,2,3.0,2.0,155000.0,,,75000,,3/21/16 23:58
1335,2650,apple,cupertino,37.3229978,-122.0321823,,,software engineering manager,Management,,10.0,2.0,160000.0,100000.0,20000.0,,,3/21/16 23:58
1336,2653,atlassian,san francisco,37.7749295,-122.4194155,,,senior software engineer,Software,Senior,6.0,1.0,155000.0,0.0,75000.0,25000,,3/22/16 0:01
1337,2655,gumtree,"richmond, surrey",51.461311,-0.303742,,,software engineer,Software,,15.0,5.0,118026.0,,7110.0,"å£5,000",,3/22/16 0:02
1338,2658,series b startup,palo alto,37.4418834,-122.1430195,,,engineer,Engineering,,7.0,1.0,170000.0,0.0,0.0,0.10%,,3/22/16 0:06
1339,2660,employer,location,,,,,job title *,Other,,1.0,1.0,1000.0,100.0,100.0,100,,3/22/16 0:06
1340,2661,amazon,"seattle, wa",47.6061389,-122.3328481,WA,US,software development engineer (sde i),Software,,1.0,1.0,100000.0,25000.0,,"25,000",,3/22/16 0:06
1341,2663,kimetrica,nairobi,-1.2920659,36.8219462,,,software developer,Software,,5.0,2.0,6031.04,,,None,,3/22/16 0:07
1343,2666,self employed,netherlands,52.132633,5.291266,,NL,programmer,Other,,8.0,3.0,60000.0,0.0,0.0,0,,3/22/16 0:08
1344,2669,rando consulting,sf bay area,37.7749295,-122.4194155,,,front-end engineer,Web,,3.0,1.0,75000.0,0.0,0.0,0,,3/22/16 0:10
1345,2671,workday,"pleasanton, ca",37.6604484,-121.8757968,CA,US,associate application developer,Software,,0.0,0.0,90000.0,10000.0,,,,3/22/16 0:12
1346,2672,private bank,"geneva, switzerland",46.2043907,6.1431577,,CH,it auditor,Other,,9.0,8.0,130000.0,0.0,10000.0,0,,3/22/16 0:12
1347,2673,small b2b,"berlin, germany",52.5200066,13.404954,,DE,software developer,Software,,4.0,,73000.0,11000.0,,10000,,3/22/16 0:13
1348,2675,autodesk,san francisco,37.7749295,-122.4194155,,,devops engineer,Engineering,,4.0,2.0,125000.0,0.0,12000.0,10000,,3/22/16 0:14
1349,2676,series a funded startup,"san francisco, ca",37.7749295,-122.4194155,CA,US,vp of product,Management,,10.0,1.0,145000.0,,,10000,"Startup, granted 0.5% stock options",3/22/16 0:16
1350,2678,sas,glasgow,55.8616704,-4.2583345,,,software developer,Software,,3.0,0.0,51192.0,0.0,6399.0,å£0,,3/22/16 0:19
1351,2679,a mbanking company,"dhaka, bangladesh",23.804093,90.4152376,,BD,sr. software engineer,Software,Senior,5.0,0.3,24000.0,,2000.0,,,3/22/16 0:20
1352,2686,capgemini,spain,40.463667,-3.74922,,ES,senior consultant,Other,Senior,8.0,2.0,24000.0,0.0,0.0,0,,3/22/16 0:39
1353,2687,thoughtworks,berlin,52.5200066,13.404954,,,senior consultant,Other,Senior,5.0,1.0,65000.0,,,,,3/22/16 0:40
1354,2689,stinkdigital,london,51.5072178,-0.1275862,,,web developer,Web,,1.0,1.0,25000.0,0.0,0.0,0,,3/22/16 0:41
1355,2691,stinkdigital,london,51.5072178,-0.1275862,,,web developer,Web,,1.0,1.0,25000.0,0.0,0.0,0,,3/22/16 0:42
1356,2692,99designs,"melbourne, australia",-37.8136276,144.9630576,,AU,developer,Software,,5.0,3.0,75000.0,1000.0,500.0,,,3/22/16 0:43
1357,2694,zenefits,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,4.0,1.0,146000.0,0.0,0.0,,,3/22/16 0:45
1358,2697,large tech coy,singapore,1.352083,103.819836,,SG,senior software engineer,Software,Senior,6.0,1.0,103000.0,0.0,0.0,38000 SGD / year,,3/22/16 0:51
1359,2701,small b2b software consultancy,"chisinau, moldova",47.0104529,28.8638103,,MD,senior software engineer,Software,Senior,8.0,5.0,25000.0,0.0,0.0,0,US-based company. Salary in USD (net),3/22/16 0:56
1360,2703,ddime,bangalore,12.9715987,77.5945627,,,developer,Software,,6.0,3.0,100000.0,3000.0,900.0,1000,,3/22/16 0:56
1361,2708,:),hong kong,22.3193039,114.1693611,,HK,junior software engineer,Software,Junior,1.0,1.0,0.0,0.0,0.0,0,,3/22/16 1:02
1362,2712,brd,bonn,50.73743,7.0982068,,,lead developer,Software,,2.5,0.0,55000.0,,,,Just started,3/22/16 1:04
1363,2713,small company,remote,,,,,software developer,Software,,1.0,1.0,70000.0,0.0,0.0,0,,3/22/16 1:07
1364,2716,fast fashion retailer,"stockholm, sweden",59.3293235,18.0685808,,SE,application expert,Other,,1.5,1.5,46500.0,0.0,0.0,0,Converted SEK to USD,3/22/16 1:11
1365,2717,ml,vietnam,14.058324,108.277199,,VN,software developer,Software,,4.0,4.0,20000.0,0.0,0.0,0,,3/22/16 1:13
1366,2720,intuit,"mountain view, ca",37.3860517,-122.0838511,CA,US,software engineer i,Software,1,1.0,1.0,100000.0,5000.0,10000.0,"20,000",,3/22/16 1:16
1367,2722,fyber,berlin,52.5200066,13.404954,,,senior engineer,Engineering,Senior,10.0,2.0,65000.0,,,,,3/22/16 1:20
1368,2724,small tech company,michigan,44.3148443,-85.6023643,MI,US,devops,Operations,,1.0,1.0,55000.0,0.0,,0,,3/22/16 1:22
1369,2725,dd,ssf,,,,,sffssf,Other,,2.0,2.0,200000.0,0.0,0.0,0,,3/22/16 1:23
1370,2728,technical  of brunswick,"germany, brunswick",52.2688736,10.5267696,,DE,apprentice as software developer,Software,,6.0,1.0,10000.0,,,,,3/22/16 1:25
1371,2735,intel,"portland, or",45.515232,-122.6783853,OR,US,validation engineer,Engineering,,4.0,3.0,80000.0,5000.0,7000.0,,,3/22/16 1:32
1372,2742,kt,"chicago, il",41.8781136,-87.6297982,IL,US,software developer,Software,,5.0,2.0,80000.0,0.0,0.0,0,,3/22/16 1:37
1373,2744,optus,sydney,-33.8688197,151.2092955,,,ios developer,Software,,1.0,1.0,60000.0,,6000.0,,,3/22/16 1:40
1374,2745,freelance,morocco,31.791702,-7.09262,,MA,software enginere,Software,,6.0,1.0,60000.0,0.0,0.0,0,,3/22/16 1:41
1375,2747,navaru,"constanta, romania",44.1759147,28.6519359,,OM,frontend developer,Web,,8.0,5.0,2400.0,,,,,3/22/16 1:42
1376,2751,non-start-up (~100 employees),the netherlands,52.132633,5.291266,,NL,r&d sw engineer,Engineering,,18.0,,60000.0,,4500.0,,,3/22/16 1:45
1377,2758,mintlab,amsterdam,52.3675734,4.9041389,,,senior developer,Software,Senior,7.0,3.5,58240.0,,,,,3/22/16 1:51
1378,2762,education it,sydney,-33.8688197,151.2092955,,,junior software developer,Software,Junior,2.0,2.0,45000.0,0.0,0.0,1500,,3/22/16 1:59
1379,2764,cluster reply srl,italy,41.87194,12.56738,,IT,senior consultant,Other,Senior,5.0,4.0,34000.0,0.0,4000.0,0,,3/22/16 1:59
1380,2766,small italian consultancy firm (50+),"turin, italy",45.0703393,7.686864,,IT,senior software developer,Software,Senior,8.0,2.0,26000.0,,2000.0,None,,3/22/16 2:02
1381,2767,facebook,"menlo park, ca",37.4529598,-122.1817252,CA,US,software engineering intern,Software,Intern,0.0,0.25,8400.0,0.0,0.0,0,,3/22/16 2:05
1382,2768,startup,london,51.5072178,-0.1275862,,,technical lead,Software,,10.0,1.0,68000.0,0.0,0.0,0,,3/22/16 2:06
1383,2771,some call centre,"manchester, uk",53.4807593,-2.2426305,,,junior developer,Software,Junior,3.0,1.0,28440.0,,,-,,3/22/16 2:09
1384,2772,cisco,israel,31.046051,34.851612,,IL,system engineer,Engineering,,4.0,4.0,85000.0,0.0,10000.0,5000,,3/22/16 2:12
1385,2773,industrial company,"casablanca, morocco",33.5731104,-7.5898434,,MA,finance manager,Management,,3.0,0.0,13200.0,0.0,,0,,3/22/16 2:17
1386,2774,small company,"london, uk",51.5072178,-0.1275862,,,software developer,Software,,5.0,0.5,88164.0,0.0,2844.0,0,,3/22/16 2:19
1387,2777,stock broker,"barcelona, spain",41.3873974,2.168568,,ES,junior web developer,Web,Junior,1.5,1.5,20000.0,0.0,3000.0,0,First job. started at 16k âÂ,3/22/16 2:21
1388,2779,self-employed,berlin,52.5200066,13.404954,,,senior software engineer,Software,Senior,12.0,6.0,60000.0,0.0,0.0,0,,3/22/16 2:22
1389,2780,it minds,"copenhagen, denmark",55.6760968,12.5683371,,DK,it consultent,Other,,2.0,2.0,60000.0,0.0,0.0,0,Student job,3/22/16 2:23
1390,2781,self employed,remote,,,,,full stack web dev (consultant),Web,,19.0,8.0,58000.0,,,,Only really working part-time. About 8-10 days each month.,3/22/16 2:24
1391,2784,sberbank,"moscow, russia",55.755826,37.6173,,RU,oracle database developer,Data,,15.0,1.0,24000.0,0.0,0.0,0,,3/22/16 2:28
1392,2785,bob,pa,41.2033216,-77.1945247,,,director,Management,,10.0,8.0,60000.0,0.0,0.0,0,,3/22/16 2:28
1393,2786,visa,singapore,1.352083,103.819836,,SG,software engineer,Software,,2.0,0.0,50000.0,2500.0,10.0,Not sure,Starting work July 2016,3/22/16 2:28
1394,2789,edmond mcconnel,kiev,50.4503596,30.5245025,,,linux engineer,Engineering,,5.0,3.0,1520.0,,,,,3/22/16 2:31
1395,2792,health ensurance company,germany,51.165691,10.451526,,DE,system engineer,Engineering,,10.0,10.0,67200.0,,,,,3/22/16 2:36
1396,2793,fortech s.r.l,"cluj-napoca, romania",46.7712101,23.6236353,,OM,senior software engineer,Software,Senior,3.0,1.0,25200.0,0.0,0.0,0,"Flexible schedule, come and go as you want. 40 hours a week. 21 paid days off. Free fruits, snacks, lots of parties. No open floor plan. ",3/22/16 2:37
1397,2794,30 person startup,"munich, germany",48.1351253,11.5819806,,DE,software engineer,Software,,6.0,1.0,46000.0,,,,Remote,3/22/16 2:38
1399,2798,us based company,"athens, greece (remote)",37.9838096,23.7275388,,GR,software engineer,Software,,8.0,1.5,97000.0,,2000.0,,,3/22/16 2:41
1400,2799,transplace,"greenville, sc",34.8526176,-82.3940104,SC,US,senior software architect,Software,Senior,5.0,4.0,75000.0,,,,,3/22/16 2:42
1401,2800,funded startup,london,51.5072178,-0.1275862,,,senior developer,Software,Senior,5.0,1.0,72000.0,0.0,0.0,0,,3/22/16 2:42
1402,2801,small agency,ireland,53.7797554,-7.3055309,,IE,senior developer,Software,Senior,15.0,1.0,50000.0,0.0,3000.0,0,,3/22/16 2:44
1404,2804,n-a,switzerland,46.818188,8.227512,,CH,security,Other,,6.0,1.0,115000.0,0.0,0.0,,,3/22/16 2:46
